"DisMod II input and output, database England 2006",,,,,,,,,,,,
"Males, Disease: Stroke (Rates * ), sex: Males",,,,,,,,,,,,
"Written 04/06/2016, 17:10:50",,,,,,,,,,,,
Age,Incidence (rates),Prevalence (rates),Remission (rates),Mortality (rates),Incidence (rates),Prevalence (rates),Remission (rates),Case fatality (rates),Duration (years),Mortality (rates),RR mortality (number),Age of onset (years)
30,7.33333E-05,0,0,2.10759E-05,7.22766E-05,0.0003933019,0,0.0535692991,22.1651891851,2.10812E-05,63.2644760238,30.5
31,8.66667E-05,0,0,2.48698E-05,8.49372E-05,0.0004606814,0,0.0539720201,22.3819806824,2.48785E-05,60.2778391838,31.5
32,0.0001,0,0,2.86638E-05,9.73116E-05,0.0005378948,0,0.0532837142,22.6088213256,2.86773E-05,56.3036926375,32.5
33,0.0001133333,0.0007220357,0,0.000029049,0.0001144789,0.0006289783,0,0.0461529508,22.758910674,2.90444E-05,46.3497590221,33.5
34,0.0001266667,0.0014440714,0,2.94341E-05,0.0001293827,0.0007373223,0,0.0398900787,22.761746404,2.94251E-05,38.1504896701,34.5
35,0.00014,0.0021661072,0,2.43861E-05,0.0001427159,0.0008640793,0,0.0282072564,22.5588788633,2.43812E-05,25.898175022,35.5
36,0.0001533333,0.0028881429,0,2.47011E-05,0.0001559792,0.0010097901,0,0.0244509114,22.1737196033,2.46969E-05,21.4298995783,36.5
37,0.0001666667,0.0036101786,0,2.50161E-05,0.0001692634,0.0011721809,0,0.0213337242,21.7028207212,2.50125E-05,17.8319514915,37.5
38,0.00018,0.0040755423,0,0.000030982,0.0001826578,0.0013489359,0,0.022959288,21.2052062882,3.09773E-05,18.0462297109,38.5
39,0.0001933333,0.004540906,0,0.000036948,0.0001960503,0.0015374403,0,0.0240233097,20.7260635594,3.69421E-05,17.7254959468,39.5
40,0.0002066667,0.0050062696,0,4.75182E-05,0.0002094511,0.0017355502,0,0.0273683718,20.2821626643,4.75094E-05,18.8079075432,40.5
41,0.00022,0.0054716333,0,5.41243E-05,0.0002228469,0.0019428519,0,0.0278472375,19.8673075422,5.41141E-05,17.8800115221,41.5
42,0.0002333333,0.005936997,0,6.07304E-05,0.0002362415,0.0021614262,0,0.0280864757,19.4496275292,6.07185E-05,16.8121484483,42.5
43,0.0002466667,0.0066955349,0,6.99187E-05,0.000249579,0.00239006,0,0.0292425446,19.0353732037,6.99043E-05,16.2446062973,43.5
44,0.00026,0.0074540728,0,7.91071E-05,0.0002629296,0.0026274088,0,0.0300967299,18.6302827015,7.90904E-05,15.4811462138,44.5
45,0.0002733333,0.0082126106,0,8.85609E-05,0.0002762825,0.0028733096,0,0.0308100588,18.2299078697,8.85418E-05,14.6321801383,45.5
46,0.0002866667,0.0089711485,0,9.77769E-05,0.0002896435,0.0031264448,0,0.031262379,17.8303992305,9.77559E-05,13.6684065321,46.5
47,0.0003,0.0097296864,0,0.0001069928,0.0003030005,0.0033869376,0,0.0315781385,17.428093924,0.0001069696,12.6676425355,47.5
48,0.0003553333,0.0107545315,0,0.0001202096,0.0003591852,0.0036741383,0,0.0327046965,17.028759741,0.0001201831,11.9694952422,48.5
49,0.0004106667,0.0117793766,0,0.0001334263,0.0004153663,0.0040084632,0,0.0332720585,16.6346253811,0.0001333962,11.1032952475,49.5
50,0.000466,0.0128042216,0,0.0001506674,0.0004715453,0.0043889906,0,0.0343130313,16.2447024209,0.0001506315,10.4276245559,50.5
51,0.0005213333,0.0138290667,0,0.0001642469,0.0005277062,0.0048168285,0,0.0340830128,15.8524719803,0.0001642078,9.4863317418,51.5
52,0.0005766667,0.0148539118,0,0.0001778264,0.0005838179,0.0052945996,0,0.0335712208,15.4451892268,0.000177785,8.6031412304,52.5
53,0.000632,0.0153355857,0,0.0001899614,0.000640023,0.00582388,0,0.0326031625,15.0168663208,0.0001899176,7.7507722623,53.5
54,0.0006873333,0.0158172597,0,0.0002020964,0.0006961549,0.0064060938,0,0.0315338039,14.5630248783,0.0002020503,6.991724477,54.5
55,0.0007426667,0.0162989336,0,0.0001959823,0.0007522006,0.0070509889,0,0.0277841197,14.063807127,0.0001959423,5.8523333313,55.5
56,0.000798,0.0167806076,0,0.0002070836,0.0008081236,0.0077605039,0,0.026674316,13.5191558245,0.0002070428,5.2796217749,56.5
57,0.0008533333,0.020381658,0,0.0002181849,0.0008636234,0.0085267821,0,0.0255791112,12.9484756149,0.0002181439,4.7602618342,57.5
58,0.0009086667,0.0212254846,0,0.0002612096,0.0009194522,0.0093349589,0,0.0279712708,12.3743755205,0.000261155,4.7518648281,58.5
59,0.000964,0.0229131378,0,0.0003042345,0.000975153,0.0101690561,0,0.029905934,11.8153593968,0.0003041667,4.647053205,59.5
60,0.0010193333,0.0241788777,0,0.000360766,0.0010308947,0.0110220859,0,0.032717645,11.2720970601,0.0003606783,4.6188121329,60.5
61,0.0010746667,0.0254446176,0,0.0004054642,0.0010865998,0.0118924518,0,0.034079881,10.7399381834,0.0004053613,4.4145463349,61.5
62,0.00113,0.0275541841,0,0.0004501625,0.0011422587,0.0127855777,0,0.0351936619,10.2080417637,0.000450045,4.1937737008,62.5
63,0.001273913,0.0292418373,0,0.0005301704,0.0012884196,0.0137282445,0,0.0386006781,9.6849587137,0.0005300168,4.175422576,63.5
64,0.0014178261,0.0313514038,0,0.0006101783,0.0014345388,0.0147482589,0,0.0413517372,9.1767145092,0.0006099876,4.0864746521,64.5
65,0.0015617391,0.0321952304,0,0.000672195,0.0015806541,0.0158549577,0,0.0423742207,8.670002409,0.0006719824,3.8718913447,65.5
66,0.0017056522,0.033039057,0,0.0007501175,0.0017265734,0.0170505715,0,0.0439696283,8.1574114694,0.0007498706,3.7076397081,66.5
67,0.0018495652,0.0343047969,0,0.0008280398,0.0018723556,0.0183276779,0,0.0451545634,7.6375925768,0.0008277629,3.5276999195,67.5
68,0.0019934783,0.0381020166,0,0.0010095873,0.0020182226,0.0196360781,0,0.0513835172,7.1247262197,0.0010092011,3.6153843045,68.5
69,0.0021373913,0.0410554098,0,0.0011911349,0.0021640813,0.0209205137,0,0.0568989898,6.6307451185,0.0011906282,3.632014401,69.5
70,0.0022813043,0.0448526295,0,0.0013584667,0.0023099619,0.0221837436,0,0.0611952568,6.144366107,0.0013578476,3.5691437037,70.5
71,0.0024252174,0.0456964561,0,0.0015381342,0.0024558263,0.0234234493,0,0.0656198164,5.6573343464,0.0015373836,3.4948141022,71.5
72,0.0025691304,0.052760702,0,0.0017178016,0.0026015884,0.0246299686,0,0.0696933771,5.1640967812,0.0017169161,3.3922334121,72.5
73,0.0027130435,0.0529099804,0,0.002144653,0.0027478507,0.0256801237,0,0.0834485365,4.6813291045,0.0021433297,3.5769394948,73.5
74,0.0028569565,0.0530592587,0,0.0025715044,0.0028944343,0.0264416371,0,0.097172198,4.223878696,0.0025696533,3.6926760871,74.5
75,0.0030008696,0.0573164698,0,0.0030629138,0.0030413962,0.0268726104,0,0.1138842315,3.786427814,0.0030603432,3.8282742472,75.5
76,0.0031447826,0.0611572642,0,0.0034989558,0.0031887251,0.0269566398,0,0.1296936006,3.360676173,0.00349566,3.8868729105,76.5
77,0.0032886957,0.0637177938,0,0.0039349978,0.0033365535,0.0267132924,0,0.1471901851,2.9325746898,0.0039308339,3.9406994007,77.5
78,0.0034326087,0.0667050783,0,0.0047871017,0.0034850584,0.0259358002,0,0.1844805023,2.5127114086,0.004780902,4.3152246976,78.5
79,0.0035765217,0.0701191177,0,0.0056392055,0.0036344775,0.0244058964,0,0.2310707967,2.1132949273,0.0056304703,4.7368424931,79.5
80,0.0037204348,0.0735331572,0,0.0066945757,0.0037848218,0.0220146835,0,0.30455103,1.7369542158,0.0066819483,5.424278901,80.5
81,0.0038643478,0.0756669318,0,0.007573362,0.003937087,0.0187412514,0,0.4058671843,1.3874407002,0.0075564139,6.2751334673,81.5
82,0.0040082609,0.0773739515,0,0.0084521483,0.0040909551,0.0146824739,0,0.5825146169,1.0743604125,0.0084298599,7.7311112267,82.5
83,0.0041521739,0.0790809713,0,0.0097697583,0.0045132044,0.0099028223,0,0.9999999995,0.9087884658,0.0094926153,11.209980551,83.5
84,0.004296087,0.0799344811,0,0.0110873682,0.0076753388,0.0074006257,0,0.9999999996,0.8989633091,0.0074215628,10.0524211947,84.5
85,0.00444,0.080361236,0,0.014015811,0.0082808169,0.0077299343,0,1.0000000009,0.8915406007,0.0077719735,9.1510215459,85.5
86,0.00444,0.0812147459,0,0.0144862525,0.0081524182,0.0080314466,0,0.9999999996,0.8868922457,0.0080406423,8.5436124001,86.5
87,0.00444,0.0816415008,0,0.015085835,0.0081452208,0.0081054827,0,0.9999999996,0.8853345722,0.0081084732,8.2623857908,87.5
88,0.00444,0.0820682558,0,0.0165616947,0.0081523144,0.0081334283,0,0.9999999994,0.8842037645,0.0081348258,8.3607908508,88.5
89,0.00444,0.0824950107,0,0.0200430458,0.0080335689,0.0081086339,0,0.9999999978,0.8722634938,0.0081028572,8.9492734963,89.5
90,0.00444,0.0824950107,0,0.0237680261,0.0078230712,0.0079948334,0,1.0000000017,0.8529661065,0.0079816772,6.9700985506,90.5
91,0.00444,0.0833485206,0,0.027161895,0.0076202412,0.0078211037,0,0.9999999936,0.8418328715,0.0078057314,6.4895581482,91.5
92,0.00444,0.0837752755,0,0.0283034739,0.0075644181,0.0076742811,0,1.0000000009,0.8302986103,0.0076658577,6.0535825492,92.5
93,0.00444,0.0842020304,0,0.0285195615,0.0075593683,0.0076013321,0,0.9999999971,0.8183915301,0.0075980924,5.6580387339,93.5
94,0.00444,0.0846287853,0,0.0280489451,0.0075931503,0.0075842848,0,0.9999999964,0.8061288234,0.0075849251,5.2991771776,94.5
95,0.00444,0.0846287853,0,0.0280489451,0.0075925154,0.0075893465,0,0.9999999928,0.7935393026,0.0075895519,4.9735959867,95.5
96,0.00444,0.0850555403,0,0.0280489451,0.0075918877,0.007591082,0,1.0000000021,0.7806824652,0.007591107,4.6782088411,96.5
97,0.00444,0.0854822952,0,0.0280489451,0.0075916249,0.007591501,0,1.0000000007,0.7676807023,0.007591474,4.4102154958,97.5
98,0.00444,0.0854822952,0,0.0280489451,0.0075916249,0.007591581,0,1.0000000007,0.7548575136,0.0075915479,4.1670755267,98.5
99,0.00444,0.0859090501,0,0.0280489451,0.0075911761,0.0075914699,0,1.0000000161,0.7433064709,0.0075914111,3.9464841032,99.5
100,0.00444,0.0859090501,0,0.0280489451,0.0075918802,0.0075915034,0,0.9999999797,0.7371760097,0.0075914955,3.746349911,102.2463250783
,,,,,,,,,,,,
All ages,NA,0.0127066827,NA,0.0006877274,0.0006783011,0.0049302471,0,0.1093887464,7.0381884036,0.0005373092,6.3724833059,70.2845172334
